row_id,real,previsto,score,experimento,conjunto
1,0,0,0.025,Random Forest | Sem balanceamento,treino
769,0,0,-1.6229584357799562,SVM | Undersampling,treino
770,0,0,-1.1554199019647478,SVM | Undersampling,treino
771,0,0,-1.0000015878987552,SVM | Undersampling,treino
772,1,1,2.152128198950172,SVM | Undersampling,treino
773,0,0,-1.951667558577073,SVM | Undersampling,treino
774,1,1,1.605868028129556,SVM | Undersampling,treino
776,1,1,2.5455380597637056,SVM | Undersampling,treino
777,1,1,2.9126528804821663,SVM | Undersampling,treino
778,1,1,1.9780121390939245,SVM | Undersampling,treino
779,0,0,-1.7096331911056164,SVM | Undersampling,treino
780,0,0,-2.8076021219645977,SVM | Undersampling,treino
781,1,1,1.000275887420171,SVM | Undersampling,treino
782,0,0,-1.3104044866707025,SVM | Undersampling,treino
783,0,0,-1.5898279541242228,SVM | Undersampling,treino
784,0,0,-1.4675130138495671,SVM | Undersampling,treino
785,0,0,-1.0839513505778253,SVM | Undersampling,treino
786,0,0,-0.5462500330209149,SVM | Undersampling,treino
789,0,0,-1.6352104480765086,SVM | Undersampling,treino
790,0,1,0.3638701104291845,SVM | Undersampling,treino
791,0,0,-1.2044639897310483,SVM | Undersampling,treino
793,0,0,-1.407018679456013,SVM | Undersampling,treino
794,0,0,-0.357245361960428,SVM | Undersampling,treino
795,0,0,-1.2768362787892156,SVM | Undersampling,treino
796,0,0,-2.1238834855139292,SVM | Undersampling,treino
797,0,1,0.1182751714619873,SVM | Undersampling,treino
798,0,0,-1.1476548555631676,SVM | Undersampling,treino
799,1,1,1.550757786808206,SVM | Undersampling,treino
801,0,1,0.5397177251797741,SVM | Undersampling,treino
805,0,0,-1.5907116721607113,SVM | Undersampling,treino
806,0,0,-1.4426651808257822,SVM | Undersampling,treino
808,0,0,-2.057876049383038,SVM | Undersampling,treino
809,0,0,-1.8861339739333123,SVM | Undersampling,treino
810,0,0,-1.6161703512481487,SVM | Undersampling,treino
812,0,0,-1.66860010500249,SVM | Undersampling,treino
813,0,0,-0.9997129722992746,SVM | Undersampling,treino
814,0,0,-1.4928627937395675,SVM | Undersampling,treino
815,0,0,-2.1941689634456285,SVM | Undersampling,treino
816,0,0,-0.6886048309799534,SVM | Undersampling,treino
817,0,0,-0.16814945068868725,SVM | Undersampling,treino
818,1,1,0.9839768131091425,SVM | Undersampling,treino
819,0,0,-1.6432506055600027,SVM | Undersampling,treino
820,0,0,-3.3265892345696266,SVM | Undersampling,treino
821,0,0,-1.6286643054298824,SVM | Undersampling,treino
823,0,0,-1.1008092849150124,SVM | Undersampling,treino
824,0,0,-0.7880049104840484,SVM | Undersampling,treino
825,0,0,-1.3658846701822278,SVM | Undersampling,treino
826,1,1,0.23543377284741196,SVM | Undersampling,treino
827,1,1,1.4108296093875068,SVM | Undersampling,treino
828,1,1,1.0313330174218405,SVM | Undersampling,treino
829,0,0,-1.3578666072078174,SVM | Undersampling,treino
831,1,1,1.6640596605803482,SVM | Undersampling,treino
832,0,0,-1.1916985701298644,SVM | Undersampling,treino
833,0,0,-1.347437339215929,SVM | Undersampling,treino
836,0,0,-0.6115846047624028,SVM | Undersampling,treino
837,0,0,-2.2588697106003166,SVM | Undersampling,treino
838,1,1,0.9997982859210347,SVM | Undersampling,treino
840,0,0,-0.36316985327931783,SVM | Undersampling,treino
841,0,0,-0.19497713827424368,SVM | Undersampling,treino
842,0,0,-1.2592680038543955,SVM | Undersampling,treino
843,0,0,-1.734689127821325,SVM | Undersampling,treino
844,0,0,-1.7845082897469382,SVM | Undersampling,treino
845,0,0,-1.196194864692668,SVM | Undersampling,treino
846,0,0,-2.1203872645887962,SVM | Undersampling,treino
847,0,0,-1.41767879169453,SVM | Undersampling,treino
848,0,0,-1.6780539179338874,SVM | Undersampling,treino
849,1,1,2.118214057664368,SVM | Undersampling,treino
850,0,0,-0.6036501901048478,SVM | Undersampling,treino
852,0,0,-1.5377508391933103,SVM | Undersampling,treino
853,0,0,-0.544864920382475,SVM | Undersampling,treino
855,0,0,-0.8208798845648734,SVM | Undersampling,treino
856,0,0,-1.8175547271009722,SVM | Undersampling,treino
857,0,0,-2.382408874189069,SVM | Undersampling,treino
858,0,0,-1.7722124349723263,SVM | Undersampling,treino
859,0,0,-0.7750641888190265,SVM | Undersampling,treino
860,0,1,0.0009649468133329231,SVM | Undersampling,treino
861,0,0,-0.0492386531893686,SVM | Undersampling,treino
863,0,0,-0.9921024388238521,SVM | Undersampling,treino
864,0,0,-1.4878142730246737,SVM | Undersampling,treino
865,0,0,-1.9534625314162746,SVM | Undersampling,treino
866,0,1,0.22883949143939264,SVM | Undersampling,treino
868,1,1,0.9591625376655802,SVM | Undersampling,treino
869,0,0,-1.7274124120734426,SVM | Undersampling,treino
870,0,0,-3.105235796130516,SVM | Undersampling,treino
874,0,1,0.7996868344325195,SVM | Undersampling,treino
875,0,0,-0.7199939867180095,SVM | Undersampling,treino
876,1,1,1.786764493628597,SVM | Undersampling,treino
878,1,1,1.0002528668867927,SVM | Undersampling,treino
879,0,0,-1.6104573617825602,SVM | Undersampling,treino
880,0,0,-2.9455599628197318,SVM | Undersampling,treino
881,1,1,2.145650241126275,SVM | Undersampling,treino
882,0,0,-1.1642512797822717,SVM | Undersampling,treino
883,0,0,-1.1563517483405141,SVM | Undersampling,treino
884,0,0,-1.0784310855462533,SVM | Undersampling,treino
885,0,0,-1.1983948259258157,SVM | Undersampling,treino
887,0,0,-1.872843159639888,SVM | Undersampling,treino
888,0,0,-1.2259035691307751,SVM | Undersampling,treino
890,0,0,-0.22363856000569127,SVM | Undersampling,treino
891,0,0,-1.206397308931146,SVM | Undersampling,treino
892,0,0,-0.5237653040658138,SVM | Undersampling,treino
893,0,0,-0.845719681794617,SVM | Undersampling,treino
894,0,0,-0.7409412311052054,SVM | Undersampling,treino
895,0,0,-1.3442000476026352,SVM | Undersampling,treino
896,0,0,-1.68659317472977,SVM | Undersampling,treino
897,0,0,-1.0000330982280277,SVM | Undersampling,treino
898,0,0,-1.5664191224827881,SVM | Undersampling,treino
899,1,1,1.5776378820320311,SVM | Undersampling,treino
900,0,0,-1.9095771666145414,SVM | Undersampling,treino
901,0,1,1.1662168828871882,SVM | Undersampling,treino
902,0,0,-1.6477407828791093,SVM | Undersampling,treino
903,0,0,-2.0265657082639543,SVM | Undersampling,treino
904,0,0,-2.9869773513123032,SVM | Undersampling,treino
906,0,0,-2.2914519724332725,SVM | Undersampling,treino
907,0,0,-2.0896444130757383,SVM | Undersampling,treino
909,0,0,-2.1525180880534287,SVM | Undersampling,treino
910,0,0,-1.2531563332270426,SVM | Undersampling,treino
911,0,0,-0.7486574208378242,SVM | Undersampling,treino
913,0,0,-1.0411418952694544,SVM | Undersampling,treino
914,0,0,-1.5141266180413733,SVM | Undersampling,treino
915,0,0,-2.4761760218147355,SVM | Undersampling,treino
916,0,1,0.6424903665659706,SVM | Undersampling,treino
917,0,1,1.1604130007521243,SVM | Undersampling,treino
918,1,1,1.1493369885138338,SVM | Undersampling,treino
919,0,0,-1.7237322160558688,SVM | Undersampling,treino
920,0,0,-1.71491453490311,SVM | Undersampling,treino
921,0,0,-1.3503434852885654,SVM | Undersampling,treino
922,1,1,1.1400268990677085,SVM | Undersampling,treino
923,0,0,-1.9845109969525012,SVM | Undersampling,treino
924,1,1,0.3673363667508399,SVM | Undersampling,treino
925,0,0,-1.0799524985496842,SVM | Undersampling,treino
929,0,0,-1.5629279629165205,SVM | Undersampling,treino
930,0,0,-2.9182377503285735,SVM | Undersampling,treino
931,1,1,1.7727798365693261,SVM | Undersampling,treino
932,0,0,-1.004623259471154,SVM | Undersampling,treino
933,0,0,-1.8386411150041058,SVM | Undersampling,treino
934,0,0,-1.4135400786724528,SVM | Undersampling,treino
935,0,0,-1.9453476389827093,SVM | Undersampling,treino
937,0,0,-3.1530609243487326,SVM | Undersampling,treino
940,0,1,0.9515491830807049,SVM | Undersampling,treino
942,0,0,-1.588595547488385,SVM | Undersampling,treino
943,0,0,-1.688292503324191,SVM | Undersampling,treino
944,0,0,-0.5920699648491191,SVM | Undersampling,treino
945,0,0,-0.8617799163055044,SVM | Undersampling,treino
946,0,0,-2.530429818178599,SVM | Undersampling,treino
949,1,1,0.9731513065772494,SVM | Undersampling,treino
951,0,1,0.4798381460739295,SVM | Undersampling,treino
952,0,0,-1.65574243531456,SVM | Undersampling,treino
953,0,0,-1.2525398416672382,SVM | Undersampling,treino
954,0,0,-2.6862717084359122,SVM | Undersampling,treino
955,0,0,-1.2575611620517422,SVM | Undersampling,treino
956,0,0,-2.121760038301808,SVM | Undersampling,treino
958,0,0,-1.7225572539447942,SVM | Undersampling,treino
959,0,0,-1.3992015058107756,SVM | Undersampling,treino
960,0,0,-0.9658045177614344,SVM | Undersampling,treino
961,0,1,0.3977522896636355,SVM | Undersampling,treino
962,0,0,-1.7282063472819842,SVM | Undersampling,treino
963,0,0,-1.020276964248736,SVM | Undersampling,treino
966,0,1,0.06910138460824433,SVM | Undersampling,treino
968,1,1,1.1604130007521243,SVM | Undersampling,treino
970,0,0,-3.3559958345372976,SVM | Undersampling,treino
971,0,0,-1.3862033911420388,SVM | Undersampling,treino
972,1,1,1.5286475013261795,SVM | Undersampling,treino
974,1,1,1.0002256534178184,SVM | Undersampling,treino
976,1,1,1.8172149945657412,SVM | Undersampling,treino
977,1,1,1.3583032495182423,SVM | Undersampling,treino
978,1,1,1.3705622516636917,SVM | Undersampling,treino
979,0,0,-1.9101554624992132,SVM | Undersampling,treino
980,0,0,-3.147533708185343,SVM | Undersampling,treino
981,1,1,1.511919200282621,SVM | Undersampling,treino
982,0,0,-1.1539917679927423,SVM | Undersampling,treino
984,0,0,-1.3959366909427766,SVM | Undersampling,treino
985,0,0,-1.4571899107571848,SVM | Undersampling,treino
986,0,0,-0.9460489720719604,SVM | Undersampling,treino
987,0,0,-2.6257954843002067,SVM | Undersampling,treino
988,1,1,1.000276588595355,SVM | Undersampling,treino
989,0,0,-1.100644685185828,SVM | Undersampling,treino
990,0,1,0.17513115063583273,SVM | Undersampling,treino
991,0,0,-0.7794836453932698,SVM | Undersampling,treino
992,0,0,-1.6703509982688929,SVM | Undersampling,treino
994,0,0,-1.268081198920791,SVM | Undersampling,treino
995,0,0,-1.095319025221119,SVM | Undersampling,treino
997,0,0,-0.638859128186745,SVM | Undersampling,treino
998,0,0,-1.4115137321842206,SVM | Undersampling,treino
999,1,1,1.4522029496348545,SVM | Undersampling,treino
1001,0,1,0.4798381460739295,SVM | Undersampling,treino
1002,0,0,-1.65574243531456,SVM | Undersampling,treino
1003,0,0,-1.2525398416672382,SVM | Undersampling,treino
1004,0,0,-2.6862717084359122,SVM | Undersampling,treino
1005,0,0,-1.2575611620517422,SVM | Undersampling,treino
1006,0,0,-2.121760038301808,SVM | Undersampling,treino
1008,0,0,-1.7225572539447942,SVM | Undersampling,treino
1009,0,0,-1.3992015058107756,SVM | Undersampling,treino
1010,0,0,-0.9658045177614344,SVM | Undersampling,treino
1011,0,1,0.3977522896636355,SVM | Undersampling,treino
1012,0,0,-1.7282063472819842,SVM | Undersampling,treino
1013,0,0,-1.020276964248736,SVM | Undersampling,treino
1016,0,1,0.06910138460824433,SVM | Undersampling,treino
1018,1,1,1.1604130007521243,SVM | Undersampling,treino
1020,0,0,-3.3559958345372976,SVM | Undersampling,treino
1021,0,0,-1.3862033911420388,SVM | Undersampling,treino
1022,1,1,2.111026203146041,SVM | Undersampling,treino
1023,0,0,-1.2827607433867974,SVM | Undersampling,treino
1024,1,1,2.070305434102082,SVM | Undersampling,treino
1027,1,1,1.3583032495182423,SVM | Undersampling,treino
1028,1,1,1.3705622516636917,SVM | Undersampling,treino
1029,0,0,-1.9101554624992132,SVM | Undersampling,treino
1030,0,0,-3.147533708185343,SVM | Undersampling,treino
1031,1,1,1.511919200282621,SVM | Undersampling,treino
1032,0,0,-1.1539917679927423,SVM | Undersampling,treino
1033,0,0,-1.3728240561448501,SVM | Undersampling,treino
1034,0,0,-1.3959366909427766,SVM | Undersampling,treino
1035,0,0,-1.4571899107571848,SVM | Undersampling,treino
1036,0,0,-0.9460489720719604,SVM | Undersampling,treino
1037,0,0,-2.6257954843002067,SVM | Undersampling,treino
1038,0,0,-1.2037318088361402,SVM | Undersampling,treino
1039,0,0,-1.100644685185828,SVM | Undersampling,treino
1040,0,1,0.17513115063583273,SVM | Undersampling,treino
1041,0,0,-0.7794836453932698,SVM | Undersampling,treino
1042,0,0,-1.6703509982688929,SVM | Undersampling,treino
1044,0,0,-1.268081198920791,SVM | Undersampling,treino
1045,0,0,-1.095319025221119,SVM | Undersampling,treino
1047,0,0,-0.638859128186745,SVM | Undersampling,treino
1048,0,0,-1.4115137321842206,SVM | Undersampling,treino
1049,1,1,2.2904892117530813,SVM | Undersampling,treino
1051,0,1,1.1604130007521243,SVM | Undersampling,treino
1052,0,0,-1.505543520539071,SVM | Undersampling,treino
1053,0,0,-1.5215337866598504,SVM | Undersampling,treino
1054,0,0,-2.7479766164500843,SVM | Undersampling,treino
1055,0,0,-1.320352914443836,SVM | Undersampling,treino
1056,0,0,-2.166454504553084,SVM | Undersampling,treino
1057,0,0,-2.1464065968006505,SVM | Undersampling,treino
1058,0,0,-1.93701288170638,SVM | Undersampling,treino
1059,0,0,-1.854125405336911,SVM | Undersampling,treino
1060,0,0,-0.5439385846066703,SVM | Undersampling,treino
1061,0,0,-0.7988142122013192,SVM | Undersampling,treino
1063,0,0,-1.0212322100916542,SVM | Undersampling,treino
1065,0,0,-2.396826360516562,SVM | Undersampling,treino
1068,1,1,1.1337138153747102,SVM | Undersampling,treino
1070,0,0,-1.5232295668530147,SVM | Undersampling,treino
1071,0,0,-1.3372161567990166,SVM | Undersampling,treino
1072,1,1,1.0002522501980322,SVM | Undersampling,treino
1073,0,0,-2.011951847505538,SVM | Undersampling,treino
1074,1,1,2.050379404353086,SVM | Undersampling,treino
1075,0,0,-1.2272624909783407,SVM | Undersampling,treino
1076,1,1,0.7360579279134735,SVM | Undersampling,treino
1077,1,1,0.9997817180382175,SVM | Undersampling,treino
1079,0,0,-1.7247927231628029,SVM | Undersampling,treino
1080,0,0,-3.0347871512109417,SVM | Undersampling,treino
1081,1,1,1.5603216882424138,SVM | Undersampling,treino
1083,0,0,-1.781161132289797,SVM | Undersampling,treino
1084,0,0,-1.3149336645678238,SVM | Undersampling,treino
1085,0,0,-1.6871002500671182,SVM | Undersampling,treino
1086,0,0,-0.9998051110433644,SVM | Undersampling,treino
1087,0,0,-2.98137467646963,SVM | Undersampling,treino
1090,0,1,0.11185519636113439,SVM | Undersampling,treino
1091,0,0,-0.8362196188264756,SVM | Undersampling,treino
1093,0,0,-1.6708632244216788,SVM | Undersampling,treino
1097,0,0,-0.3351892167925009,SVM | Undersampling,treino
1098,0,0,-1.310602843278767,SVM | Undersampling,treino
1099,1,1,1.8437269746570197,SVM | Undersampling,treino
1100,0,0,-1.1980662197722474,SVM | Undersampling,treino
1101,0,0,-1.1464729248214973,SVM | Undersampling,treino
1102,0,0,-1.51671876174017,SVM | Undersampling,treino
1103,0,0,-1.5602074696683328,SVM | Undersampling,treino
1104,0,0,-2.9019271794299937,SVM | Undersampling,treino
1105,0,0,-1.5947189877127586,SVM | Undersampling,treino
1106,0,0,-2.1418634412676707,SVM | Undersampling,treino
1107,0,0,-2.401807493168821,SVM | Undersampling,treino
1108,0,0,-1.8731495424310887,SVM | Undersampling,treino
1110,0,0,-0.33493609889781906,SVM | Undersampling,treino
1111,0,0,-2.415984641486338,SVM | Undersampling,treino
1113,0,0,-1.0053129395514855,SVM | Undersampling,treino
1114,0,0,-1.4994002871756722,SVM | Undersampling,treino
1115,0,0,-2.4922286574354433,SVM | Undersampling,treino
1116,0,0,-1.8665218511124904,SVM | Undersampling,treino
1117,0,0,-1.9728518907852997,SVM | Undersampling,treino
1119,0,0,-1.5585053221612828,SVM | Undersampling,treino
1121,0,0,-1.559192023267443,SVM | Undersampling,treino
1122,1,1,0.9999656787098586,SVM | Undersampling,treino
1123,0,0,-1.6076463135550942,SVM | Undersampling,treino
1125,0,0,-1.3135191177852863,SVM | Undersampling,treino
1126,1,0,-1.4380672052327363,SVM | Undersampling,treino
1127,1,1,0.8657873047155423,SVM | Undersampling,treino
1128,1,0,-0.5046384300136356,SVM | Undersampling,treino
1129,0,0,-1.8814860887886433,SVM | Undersampling,treino
1130,0,0,-3.405418373260497,SVM | Undersampling,treino
1131,1,0,-0.5028932476092546,SVM | Undersampling,treino
1132,0,0,-1.0457674202116434,SVM | Undersampling,treino
1133,0,0,-1.5778999027219456,SVM | Undersampling,treino
1134,0,0,-1.3594249549436053,SVM | Undersampling,treino
1135,0,0,-1.8676127690136597,SVM | Undersampling,treino
1136,0,0,-2.9718408065173816,SVM | Undersampling,treino
1137,0,0,-2.8202043595161386,SVM | Undersampling,treino
1138,0,1,0.9535540866790041,SVM | Undersampling,treino
1139,0,0,-1.2179911832584498,SVM | Undersampling,treino
1140,0,0,-1.7796689230674674,SVM | Undersampling,treino
1141,0,0,-2.113471163179789,SVM | Undersampling,treino
1142,0,0,-1.8395050344645791,SVM | Undersampling,treino
1143,0,0,-1.7557741600793637,SVM | Undersampling,treino
1145,0,0,-0.4398796523291475,SVM | Undersampling,treino
1146,0,0,-2.276567487071851,SVM | Undersampling,treino
1147,0,0,-0.6217354230349809,SVM | Undersampling,treino
1148,0,0,-1.3345542900858538,SVM | Undersampling,treino
1149,1,1,2.305977493731016,SVM | Undersampling,treino
1151,0,1,1.1337138153747102,SVM | Undersampling,treino
1152,0,0,-1.460042902829432,SVM | Undersampling,treino
1153,0,0,-0.8743654772842783,SVM | Undersampling,treino
1154,0,0,-2.5448303962548304,SVM | Undersampling,treino
1155,0,0,-1.5704491851898776,SVM | Undersampling,treino
1159,0,0,-1.9741484042520225,SVM | Undersampling,treino
1161,0,0,-0.9146604761357636,SVM | Undersampling,treino
1162,0,0,-0.30211886904829,SVM | Undersampling,treino
1163,0,0,-0.9763661269138426,SVM | Undersampling,treino
1164,0,0,-1.4294756702096998,SVM | Undersampling,treino
1165,0,0,-2.329246665678875,SVM | Undersampling,treino
1167,0,1,0.7019665018224576,SVM | Undersampling,treino
1169,0,0,-1.5980667668260815,SVM | Undersampling,treino
1171,0,0,-1.4737743770309635,SVM | Undersampling,treino
1173,0,0,-2.4444959601834264,SVM | Undersampling,treino
1174,1,1,1.8844035165092214,SVM | Undersampling,treino
1176,1,1,1.6661992109412052,SVM | Undersampling,treino
1177,1,1,0.7104090268802482,SVM | Undersampling,treino
1178,1,1,1.9805842908789346,SVM | Undersampling,treino
1179,0,0,-1.575218177657582,SVM | Undersampling,treino
1180,0,0,-2.982539336594606,SVM | Undersampling,treino
1181,1,1,1.2266544127588772,SVM | Undersampling,treino
1182,0,0,-0.9075525229251656,SVM | Undersampling,treino
1183,0,0,-1.9509378115024032,SVM | Undersampling,treino
1185,0,0,-1.5391048951662794,SVM | Undersampling,treino
1187,0,0,-3.00626859077103,SVM | Undersampling,treino
1188,0,0,-1.4941059235916603,SVM | Undersampling,treino
1189,0,0,-1.5245578666530633,SVM | Undersampling,treino
1190,0,1,0.2634903527495932,SVM | Undersampling,treino
1191,0,0,-0.9808998539039079,SVM | Undersampling,treino
1193,0,0,-1.6032269424308945,SVM | Undersampling,treino
1195,0,0,-1.034298710977226,SVM | Undersampling,treino
1196,0,0,-2.5192663974811094,SVM | Undersampling,treino
1197,0,0,-0.37581280770169834,SVM | Undersampling,treino
1198,0,0,-1.0424653913488573,SVM | Undersampling,treino
1199,1,1,1.933999388161462,SVM | Undersampling,treino
1200,0,0,-1.8600185011473278,SVM | Undersampling,treino
1201,0,1,0.4939016452534096,SVM | Undersampling,treino
1202,0,0,-1.5172586357804958,SVM | Undersampling,treino
1203,0,0,-1.0127822526638064,SVM | Undersampling,treino
1205,0,0,-2.002327222512825,SVM | Undersampling,treino
1206,0,0,-2.0860275325814097,SVM | Undersampling,treino
1207,0,0,-2.576003713292408,SVM | Undersampling,treino
1209,0,0,-2.2934582992372037,SVM | Undersampling,treino
1210,0,0,-1.1852264778423676,SVM | Undersampling,treino
1211,0,0,-1.0669981803914488,SVM | Undersampling,treino
1213,0,0,-1.0249179204011232,SVM | Undersampling,treino
1214,0,0,-1.7326229431609312,SVM | Undersampling,treino
1215,0,0,-2.6107903013886262,SVM | Undersampling,treino
1216,0,1,0.042768197174506306,SVM | Undersampling,treino
1217,0,0,-0.2969474051628701,SVM | Undersampling,treino
1218,1,1,1.1088408581018006,SVM | Undersampling,treino
1220,0,0,-2.3456156171086637,SVM | Undersampling,treino
1221,0,0,-1.9279615255781204,SVM | Undersampling,treino
1223,0,0,-1.4962350460255618,SVM | Undersampling,treino
1224,1,1,0.06832167149320256,SVM | Undersampling,treino
1225,0,0,-1.2796116212344946,SVM | Undersampling,treino
1226,1,1,1.4538393252347128,SVM | Undersampling,treino
1227,1,1,1.0000396032365422,SVM | Undersampling,treino
1228,1,1,1.6413727528168898,SVM | Undersampling,treino
1229,0,0,-1.8658112697903113,SVM | Undersampling,treino
1230,0,0,-3.464140227604807,SVM | Undersampling,treino
1231,1,1,3.3588749504464634,SVM | Undersampling,treino
1232,0,0,-0.9174021478520874,SVM | Undersampling,treino
1233,0,0,-1.615287242587078,SVM | Undersampling,treino
1236,0,0,-1.1442069680445521,SVM | Undersampling,treino
1238,0,0,-1.2642018397985542,SVM | Undersampling,treino
1240,0,1,0.0018144374548733078,SVM | Undersampling,treino
1243,0,0,-1.7643919502448187,SVM | Undersampling,treino
1244,0,0,-1.5352405428959637,SVM | Undersampling,treino
1245,0,0,-1.1879261679582185,SVM | Undersampling,treino
1246,0,0,-2.5387565012023816,SVM | Undersampling,treino
1247,0,0,-1.0948370147526498,SVM | Undersampling,treino
1249,1,1,2.0042355152434985,SVM | Undersampling,treino
1250,0,0,-1.1117172488836498,SVM | Undersampling,treino
1253,0,0,-1.0391741178420304,SVM | Undersampling,treino
1254,0,0,-2.3052588880112403,SVM | Undersampling,treino
1255,0,0,-1.0831353419593004,SVM | Undersampling,treino
1257,0,0,-1.4214862459762654,SVM | Undersampling,treino
1258,0,0,-1.4727829301520168,SVM | Undersampling,treino
1259,0,0,-1.7464524635781289,SVM | Undersampling,treino
1262,0,0,-0.7624564143231299,SVM | Undersampling,treino
1264,0,0,-1.1205419050229088,SVM | Undersampling,treino
1265,0,0,-2.246472824417944,SVM | Undersampling,treino
1266,0,1,0.7097785159905153,SVM | Undersampling,treino
1267,0,1,0.7112671674779151,SVM | Undersampling,treino
1268,1,1,1.0440603406122855,SVM | Undersampling,treino
1269,0,0,-1.5891866337671976,SVM | Undersampling,treino
1270,0,0,-1.0286311602854528,SVM | Undersampling,treino
1272,1,1,0.8077112468405981,SVM | Undersampling,treino
1273,0,0,-2.4269576151102545,SVM | Undersampling,treino
1274,1,1,1.1296554316184797,SVM | Undersampling,treino
1275,0,0,-1.2187705389166834,SVM | Undersampling,treino
1276,1,1,1.830075393677065,SVM | Undersampling,treino
1277,1,1,0.7733176707586594,SVM | Undersampling,treino
1278,1,1,1.0201151873917245,SVM | Undersampling,treino
1279,0,0,-1.7490106311401328,SVM | Undersampling,treino
1280,0,0,-3.0170980659312403,SVM | Undersampling,treino
1281,1,1,2.4560021013532762,SVM | Undersampling,treino
1282,0,0,-1.2174685057368513,SVM | Undersampling,treino
1283,0,0,-1.825517954489921,SVM | Undersampling,treino
1284,0,0,-1.1636419077800308,SVM | Undersampling,treino
1285,0,0,-1.3963180721950486,SVM | Undersampling,treino
1288,0,0,-1.3838176191498324,SVM | Undersampling,treino
1289,0,0,-1.6558754276042906,SVM | Undersampling,treino
1290,0,1,0.23654533287456359,SVM | Undersampling,treino
1291,0,0,-1.1697964334736963,SVM | Undersampling,treino
1292,0,0,-1.0080310801003987,SVM | Undersampling,treino
1293,0,0,-1.536750046406461,SVM | Undersampling,treino
1294,0,1,0.14982350616062778,SVM | Undersampling,treino
1295,0,0,-0.9998351947731547,SVM | Undersampling,treino
1296,0,0,-2.266129732023403,SVM | Undersampling,treino
1297,0,1,0.17079637720636087,SVM | Undersampling,treino
1298,0,0,-0.8100650055686545,SVM | Undersampling,treino
1299,1,1,1.9208159531310014,SVM | Undersampling,treino
1301,0,0,-0.3810719090040319,SVM | Undersampling,treino
1302,0,0,-1.5890448971014512,SVM | Undersampling,treino
1303,0,0,-1.9481127129633604,SVM | Undersampling,treino
1304,0,0,-3.1710565563026827,SVM | Undersampling,treino
1305,0,0,-1.6316958791319225,SVM | Undersampling,treino
1306,0,0,-2.0476708674370245,SVM | Undersampling,treino
1307,0,0,-2.4038095163239483,SVM | Undersampling,treino
1308,0,0,-2.1862096309680887,SVM | Undersampling,treino
1310,0,0,-1.78259483265983,SVM | Undersampling,treino
1311,0,0,-0.25538623815473416,SVM | Undersampling,treino
1312,0,0,-1.757161630820414,SVM | Undersampling,treino
1313,0,0,-1.06879808359784,SVM | Undersampling,treino
1315,0,0,-2.458477240476083,SVM | Undersampling,treino
1317,0,0,-0.22405929728076346,SVM | Undersampling,treino
1318,1,1,0.9998613250436176,SVM | Undersampling,treino
1319,0,0,-1.4631763584391362,SVM | Undersampling,treino
1320,0,0,-3.375464479041115,SVM | Undersampling,treino
1321,0,0,-1.7348039263594353,SVM | Undersampling,treino
1323,0,0,-1.1380686302013956,SVM | Undersampling,treino
1325,0,0,-1.5881035666156929,SVM | Undersampling,treino
1327,1,1,0.9995925616631617,SVM | Undersampling,treino
1328,1,1,0.8467982796259298,SVM | Undersampling,treino
1329,0,0,-2.3130376987482513,SVM | Undersampling,treino
1330,0,0,-3.192880816921484,SVM | Undersampling,treino
1331,1,1,2.8384741469455723,SVM | Undersampling,treino
1332,0,0,-1.0254277769772817,SVM | Undersampling,treino
1333,0,0,-1.4168305314616845,SVM | Undersampling,treino
1334,0,0,-1.435798692934364,SVM | Undersampling,treino
1335,0,0,-2.0575958884954275,SVM | Undersampling,treino
1337,0,0,-2.5888648975342723,SVM | Undersampling,treino
1338,0,0,-1.3055514670936605,SVM | Undersampling,treino
1339,0,0,-0.9284720366426434,SVM | Undersampling,treino
1340,0,1,0.07486485640131735,SVM | Undersampling,treino
1343,0,0,-1.6025560736934144,SVM | Undersampling,treino
1345,0,0,-1.0914625919410978,SVM | Undersampling,treino
1346,0,0,-2.2474803576344313,SVM | Undersampling,treino
1347,0,0,-1.3077421251453014,SVM | Undersampling,treino
1348,0,0,-1.8665542996927238,SVM | Undersampling,treino
1349,1,1,0.3712842657116676,SVM | Undersampling,treino
1350,0,0,-1.2440588926322826,SVM | Undersampling,treino
1351,0,1,1.0440603406122855,SVM | Undersampling,treino
1352,0,0,-1.3540293800374648,SVM | Undersampling,treino
1353,0,0,-1.2902535542329687,SVM | Undersampling,treino
1354,0,0,-2.1707606340360566,SVM | Undersampling,treino
1356,0,0,-2.1611845810102146,SVM | Undersampling,treino
1357,0,0,-1.6616450938765892,SVM | Undersampling,treino
1359,0,0,-1.799609406135605,SVM | Undersampling,treino
1360,0,0,-0.08081720667133696,SVM | Undersampling,treino
1361,0,0,-0.7156068896825104,SVM | Undersampling,treino
1362,0,1,0.2570010860031685,SVM | Undersampling,treino
1363,0,0,-0.9136692806586231,SVM | Undersampling,treino
1365,0,0,-2.251799153534074,SVM | Undersampling,treino
1366,0,1,0.9978006993796648,SVM | Undersampling,treino
1367,0,1,1.0201151873917245,SVM | Undersampling,treino
1368,1,1,0.9978006993796648,SVM | Undersampling,treino
1369,0,0,-1.5955287659260398,SVM | Undersampling,treino
1370,0,0,-0.854148368234885,SVM | Undersampling,treino
1371,0,0,-1.2350242987644449,SVM | Undersampling,treino
1372,1,1,1.2411928120478852,SVM | Undersampling,treino
1373,0,0,-2.4016277179798826,SVM | Undersampling,treino
